,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,cluster
44,IL,399.0173586845398,651.7226272583008,526.9055973069552,95.89412995096498,198.8998752593994,468.92747459411623,329.4534828568568,95.91295837335844,332.42088307584476,3.6482530386340337,1497.575,-0.5,-0.15,420.20790939331056,637.9073513031005,536.8770340085545,72.72207088567701,149.90001640319824,335.0860084533691,240.66495858902,62.50965060522471,417.4170151242808,6.086585454799507,2957.275,0.15,-0.65,454.4387506484985,579.3090251922607,517.8032755455562,42.87669064122099,240.52054176330566,355.8614360809326,294.5540674356303,38.214141908798595,390.39923215528023,0.11142771963246238,4314.5,-0.3,-0.4,546.1020900501925,624.4339411118451,586.9456013375004,26.961728088342166,288.1273431216969,369.425256616929,329.12202025772496,27.074436228171606,474.26307106040497,1.1755921225618124,5316.529411764706,-0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45,TH,251.11593107026198,419.5723981133823,337.5963254032561,57.26576616151516,163.60128031763537,336.1250922367491,259.848042358848,59.25475134955936,277.8868205159454,1.0771064943856052,821.9931034482759,-0.15862068965517243,0.006896551724137931,293.41275179632777,482.80172705814755,405.5110803318778,64.46646712701416,183.91222323713632,328.66725290232694,254.8281383468282,50.808634064994266,309.12746976590853,0.5985782422080174,2018.6689655172413,0.43448275862068964,-0.1724137931034483,304.2853842768176,481.31558648471173,398.7747693677673,61.68694811444465,206.5786527436355,332.4099293149751,276.0549726128171,42.555959132857936,320.70664720824016,2.5810984577931952,3198.848275862069,0.1310344827586207,-0.06206896551724138,341.28668324930686,481.7537039910163,421.89037276586146,48.22035332154011,224.1051700832127,346.10756480610456,290.7727525910327,41.27168997152422,314.19049578970925,-0.6009249308098329,4334.202797202797,-0.02097902097902098,-0.04895104895104895,391.7412009510567,512.5069838112931,459.9277889782088,40.298721429100276,232.74988363622649,342.93412005416747,288.00249747600185,37.52847423169599,354.41477487535826,-1.727063981846643,5277.642276422765,0.13821138211382114,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
46,PS,406.5398356119792,680.7490030924479,538.9115148109372,101.37840996327516,133.10449981689453,375.32200113932294,249.29098143525553,93.41770655292423,369.7058397853805,13.40312274540622,2317.8333333333335,0.0,0.0,454.4161682128906,644.0710042317709,563.2435785721735,58.30134308457911,67.2711664835612,230.2588348388672,145.11636583240679,54.73112335981657,582.3091500758851,4.348154409993992,4097.666666666667,0.0,-0.6666666666666666,464.3653310139974,605.5873311360677,530.9261564132744,47.08094248006589,114.91683451334636,231.86666870117188,175.8946422943965,38.60398270092111,554.1615118839408,0.11480669707875461,5699.166666666667,-0.3333333333333333,-0.6666666666666666,462.9255015055339,556.0701700846354,515.4252728608492,31.731517519213025,175.55533345540366,242.5826670328776,206.18158637904105,22.072413455197974,477.6828314803722,1.068351193163944,6944.333333333333,0.0,-0.3333333333333333,475.90700073242186,555.293994140625,509.89077539454263,28.36956302159795,247.60159912109376,333.75780029296874,283.26628198915904,29.58939628153696,325.89664562620635,-0.2861247247878079,8348.2,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
47,TN,411.5682998657227,531.0115005493165,469.3945947489854,46.91896013418695,233.74420166015625,433.83810272216795,339.98875066163157,73.83637523561,326.1253728299693,6.097126745772789,1423.8,-0.4,0.6,481.2177001953125,663.8009017944336,593.1146960299645,63.71622553774999,237.68260040283204,396.2387985229492,318.9950636005856,60.664786892136156,423.9610935720415,-2.4948445901079834,3043.2,0.0,-0.8,435.87889938354493,646.7014007568359,553.208578285961,65.22571225987595,145.97120056152343,269.17740020751955,205.6765624747709,39.40571609224205,505.8571577271165,-1.6836996847134138,4466.0,-0.2,-0.2,489.59850006103517,562.5483001708984,524.0559410106907,25.464394431453293,282.1923004150391,362.00690002441405,321.49838880010543,25.883602369260416,401.59626704559173,1.215234606532114,6038.9,-0.2,0.2,534.5,648.5593338012695,593.2747840059133,35.909406647947506,229.78333282470703,321.92383066813153,271.48962785831833,31.353764367770378,464.5958460147813,0.435291078452582,7489.5,0.6666666666666666,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48,EC,180.88500213623047,390.7100016276042,282.0104908273625,76.36174140539272,91.16632843017578,295.95733642578125,191.8777178530291,77.63468897188079,251.89518781742535,-4.508382682002565,1438.3333333333333,-1.0,1.0,156.58167012532553,399.1476643880208,279.3928854861983,85.4986280011217,85.02133687337239,256.7099914550781,163.5319537825574,58.08313763229884,274.6117821704319,-0.1363439132575797,3207.6666666666665,0.3333333333333333,-0.3333333333333333,223.23800150553384,280.88133748372394,252.72430209764192,21.164368274403987,217.36133829752603,325.0636698404948,271.07349567902395,38.33604292348614,166.30356094512987,12.400796043541924,4268.333333333333,-0.3333333333333333,-0.3333333333333333,268.48434193929035,318.986328125,297.82223625257467,17.234404529603317,192.73967488606772,251.25432332356772,214.6441122133132,22.525539845651952,216.98772901019382,0.9844462372179464,5103.666666666667,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,SI,463.2102494239807,724.9418134689331,595.3960241565406,97.88741670516393,267.1675009727478,551.4581255912781,407.6195740155307,101.78154897143854,476.9085289230023,5.408568218059462,1284.25,-0.75,0.125,477.1733751296997,798.229811668396,655.6038047620574,105.72455285953579,192.12843656539917,441.25137662887573,308.1592464983493,78.50403017906567,454.2717291586057,4.38328648998209,3001.4375,0.0,-0.375,578.5896866321564,729.545937538147,670.279173858569,45.92573114380741,306.53249979019165,413.0926241874695,358.7324614494035,34.30665230159521,526.4981565694336,-0.9305633905290767,4394.1875,-0.125,-0.125,645.0365715026855,723.2825698852539,685.8130405908008,25.988990219392115,351.5892143249512,450.58271517072404,399.07425439555317,33.14152684087306,471.52581207379586,-0.3628052938213856,5289.928571428572,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,TW,272.0743541121483,475.7777500152588,371.13032402851803,66.45930067330166,146.5846696694692,314.83754483858746,242.20947780110285,57.31844531643184,332.8426573256723,1.9418798681750236,760.7083333333334,-0.6666666666666666,0.6041666666666666,334.5796147386233,528.4450636704763,445.3765121037984,67.60767870925358,186.56477348009744,346.37397265434265,272.7946357097507,54.09144864830629,342.87798465181754,-0.640454137220046,1794.28125,0.3125,0.25,356.82147949934006,500.18227100372314,431.3725720588598,52.48484255336817,253.64929461479187,387.89863721529645,332.905704328304,44.43484830073277,338.39247215882546,3.329929881563181,2791.78125,-0.3125,0.4375,377.54832673323784,504.9157578317743,447.53133302942143,44.92251423789753,272.1516762181332,376.78859244898746,326.8761163205835,35.062529520760094,322.94190022190804,3.5088238992495984,3668.8,0.010526315789473684,-0.031578947368421054,412.0671425361138,501.30397370573763,458.45020419283054,31.55813593284715,274.5790946266868,346.87760142536905,310.58471450541606,25.08482122554846,336.0550901514015,3.6004096974135855,4498.857142857143,-0.11688311688311688,0.16883116883116883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
51,SA,262.8537800734123,506.42444482830723,384.7485116200353,89.7306811112994,162.0434555710788,409.669388620477,284.0338901585166,87.9211290470811,314.8166919806388,-1.0968677336408423,1641.2248803827752,-0.37799043062200954,-0.3684210526315789,308.59299958151496,497.69952173552446,407.8453578886153,64.61389838983496,155.21683838036643,318.8715707879317,236.13160250734063,54.73931061876758,343.89420794423773,2.6471622995037025,3249.2535885167463,-0.1674641148325359,-0.3875598086124402,331.7198900144066,476.52006716933545,406.51308837136196,49.89805391659967,196.57225529999255,317.0230923885364,257.7990273057668,40.55044456968557,338.41406638547744,-0.9030360456879224,4762.004784688996,-0.2535885167464115,-0.2631578947368421,357.53054748838815,452.37186086474367,405.5268412538904,32.396312526249154,223.41795626208557,322.01446897592115,273.3861457973586,33.5791216766182,307.21164622506745,-1.959103434687147,6068.363184079602,-0.36318407960199006,-0.0945273631840796,365.7254671565073,454.84516189483827,410.47379207421153,30.022539191239325,234.19568439871966,315.99564178832276,274.39165836160686,27.31356154915984,324.1086604347174,-1.0035360971469094,7026.191616766467,-0.31736526946107785,-0.17365269461077845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52,ZA,399.0446231418186,635.9801120334201,519.7475346986856,87.72186276354152,197.21642167833116,443.6177773369683,321.1503497475172,86.94469148594042,336.6577098744051,8.326643866243751,1427.8444444444444,-0.28888888888888886,0.1111111111111111,433.5049560546875,648.0597564697266,548.8667111124248,72.97726353826626,194.41562220255534,361.2333555433485,280.1982208894942,55.58464543184873,411.9168559231523,6.61734954347929,2950.688888888889,0.1111111111111111,-0.5111111111111111,475.50902226765953,615.0415327284071,544.8039630037231,47.92883348922739,242.96028815375433,371.2676654391819,309.56882678443594,42.06556855925476,385.7862269012454,-0.6404744951084849,4430.644444444444,-0.15555555555555556,-0.1111111111111111,482.1711748123169,590.4433511734009,535.378142843911,35.65781580986875,304.8810237884521,393.1812498092651,346.5526714283217,27.751285781475616,336.9164240787838,0.31680576403445937,5540.2,-0.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,EG,288.57991260030997,520.4911744490913,406.61812900359314,84.69747851526945,175.0833912725034,410.95795739215356,293.43121320623925,81.30111225232434,298.05377192768424,-7.430710076466556,1079.304347826087,-0.391304347826087,0.043478260869565216,330.62560819542927,567.9049987792969,454.29844323699507,77.64607909664961,186.81291165559188,369.3713485054348,279.48167886318043,61.856809866612366,345.6294497590963,1.4226804789288443,2752.0434782608695,0.391304347826087,-0.21739130434782608,336.3090425574261,484.13673931619394,418.66323651050794,52.042252103850494,202.31460770316747,360.5994773533033,289.7887984265427,49.74945262428449,290.4251680284502,0.3238126671073926,4547.304347826087,-0.21739130434782608,-0.043478260869565216,395.1592175027599,512.6228697403618,457.4799440142128,43.10959004525058,244.94147922681725,335.0312612782354,292.00437759558423,31.367809289066386,365.0589946451405,1.9587584372402875,5957.869565217391,-0.043478260869565216,0.043478260869565216,430.16163133320055,519.3804746928968,476.01206379013286,30.65249949564099,254.5999466745477,348.16921113666734,295.0130101264735,33.38281079179029,369.05581618739785,0.9592135341814788,7124.368421052632,0.15789473684210525,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,HR,353.30824692670035,560.8266470516429,454.43603682264074,75.61480720152205,190.5335646685432,439.90289441276997,315.61100350411834,86.95743413919828,281.725242998765,5.409194509215448,1796.4823529411765,-0.6,0.17647058823529413,390.22568265129536,604.7094231998219,516.4825886760044,68.58446943073646,160.73979949951172,328.2505885404699,242.48149390283965,56.95377964739782,356.31916725246845,1.4987845247430616,3504.6823529411763,0.5764705882352941,-0.5529411764705883,402.3741544995989,565.0250478472028,489.4107366381117,54.54619560127569,217.14491653442383,331.9110593341646,276.3813677891606,37.20529863079281,376.9174669096981,-1.0010332728778688,5143.297619047619,-0.11904761904761904,-0.07142857142857142,491.4558576311384,583.456171308245,542.0188450390311,29.832093264261097,253.97471400669642,338.64380002702984,295.14237540358334,28.078945149351064,382.6804950739616,-1.6768734349852978,6374.271428571428,-0.2857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
55,KZ,424.48312497138977,643.939875125885,531.1759771884385,79.73908093937666,233.20825028419495,469.07128167152405,353.32125235938895,80.74641787093074,332.61441671502155,-1.9898800673054358,1513.5,-0.4375,0.1875,447.92056250572205,688.4325938224792,579.5901098974709,83.13797329277048,203.13400030136108,382.19453167915344,293.83601770792274,62.759235566746085,385.75126073280205,-2.0569224321040798,3123.78125,0.4375,-0.625,511.1789689064026,672.1158127784729,599.1811177387928,53.123216125553306,246.19509434700012,385.18353152275085,317.0709892382616,45.7675014361517,393.57154493407836,0.26108721379581146,4865.59375,-0.125,-0.3125,582.6261999511719,664.9890002441406,625.7109873505211,27.20635149678812,293.8709201049805,366.7598001098633,330.26337646707515,23.15008300191846,450.8309239204549,-2.971162990159088,5833.84,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
56,ES,394.72914725855776,578.2330943860505,485.2157975537711,65.75831885788104,189.00011484246505,424.7697897660105,310.69472663658206,80.08856631010323,364.67085526390053,-2.3556510687153582,1295.9157894736843,-0.47368421052631576,0.15789473684210525,423.8204634013929,639.667536042866,547.0608253533854,73.06158445788554,184.98786299856084,356.70715741609274,270.1343621710809,58.68710722562175,397.2652066225423,-1.8939687330487223,2722.842105263158,0.3263157894736842,-0.30526315789473685,455.45205380054233,602.1614789759859,535.5882360307418,48.86582691301267,220.2791276485362,342.9129790448128,283.6689929006473,40.60248030562922,414.34030515484886,1.056431336722212,3975.2127659574467,0.0425531914893617,-0.0425531914893617,485.8239169347854,595.0443218776157,542.2250724493964,37.51724175958515,256.09159551348006,339.067227045695,297.44281711181367,27.25094149478057,402.1976098308646,0.15929747720429582,4982.4047619047615,-0.35714285714285715,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,BE,437.224649810791,678.3916493733724,555.6341589555079,89.98783367279601,223.38901087443034,485.8736269632975,356.0058987366764,89.33208281449043,297.7667896216636,1.7297378580519363,1601.1333333333334,-0.4666666666666667,-0.13333333333333333,458.5861501057943,698.5141494750976,594.8988470710048,79.95997154485438,194.52879422505697,359.6354436238607,272.53675090056345,55.369858726515055,437.83965328691556,0.08291196511592003,3130.65,0.4,-0.5666666666666667,533.1690998077393,633.9648661295573,588.0173110076961,34.345844890359025,289.130260403951,396.4640769958496,340.27526930444157,35.3086425728598,416.4824056592746,-0.6674451340478094,4579.033333333334,-0.2,-0.43333333333333335,531.1603845449595,636.4015957758977,586.904177577369,34.98983685550222,296.1709729708158,384.326050391564,336.5239705149261,29.203131425834442,405.4317781868631,2.594748607159893,5507.096153846154,-0.11538461538461539,-0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
58,NO,424.07085467251864,707.9035043889826,568.5741508445923,106.21031108209523,218.97207620794123,500.87206400091,357.62931340483595,98.83733254429139,338.2302341862694,-0.23122895629322218,1543.509090909091,-0.6363636363636364,-0.14545454545454545,466.76611751209606,710.8623127330433,596.7482235493312,79.88561243650973,203.89158512462268,387.0419503645463,294.6235021790171,60.23549198460742,457.02313991572447,-0.17107611597807718,2935.1363636363635,-0.03636363636363636,-0.4727272727272727,497.8143430937321,668.0175683257777,588.5045071868899,56.800720264870925,266.63064071235306,397.25034213284835,332.226802666315,42.635050628177375,412.56443654397464,-1.1972205897679775,4222.5504587155965,-0.22935779816513763,-0.1559633027522936,533.7977957433584,657.7191110727738,596.5319492455191,40.85696267784067,288.81229400634766,385.26256919393734,335.4937365029378,31.374192040830685,404.94108396306495,-0.08023907936147344,5449.408163265306,-0.32653061224489793,-0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,LB,278.73781793767756,474.4811831387606,376.92108380938765,71.98447200372347,136.27318156849253,350.64145452325994,246.10220154077572,75.05717295310443,317.986512525246,1.3730829047896735,1899.4545454545455,-0.6363636363636364,-0.2727272727272727,313.57254513827235,466.85654380104756,395.6170037455764,53.30531317588541,121.13136360862039,257.8596357865767,189.2105470419441,45.5083721749828,336.8277839302669,1.4645163596507316,3487.5454545454545,-0.2727272727272727,-0.6363636363636364,360.4401820789684,428.61881880326706,394.9538472554481,23.426308465019893,212.89118125221947,306.7965448552912,254.47427633145074,32.66681581073502,273.3336828441139,0.7087535924628228,4940.090909090909,-0.6363636363636364,-0.2727272727272727,355.48512506484985,413.22525119781494,389.0994990775579,19.086111064287003,227.6765022277832,283.2044982910156,254.38667389324064,19.322540756266662,289.2927738398014,-2.300971674437927,5394.0,-0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
60,MY,298.2245611999974,487.46798544219047,392.3148525483053,62.8191065136049,139.21345820571437,308.65201903834486,228.9531733923775,57.22030916673269,320.84430921317886,2.304459418349578,953.0151515151515,-0.5757575757575758,0.36363636363636365,345.6264093283451,539.8988187385328,450.10122397793555,67.57239809520972,173.48648799549449,320.43642830126214,257.0151444718072,49.355274600369945,353.7880103816002,1.375723898456107,2290.969696969697,0.2727272727272727,0.3333333333333333,351.94984857963794,507.07369740804035,437.568758768834,52.74313541010713,241.21609473950934,362.48727613506895,310.24763891239184,39.732278976400735,328.1961441899953,3.45917454036012,3800.909090909091,-0.09090909090909091,0.18181818181818182,377.14239376881085,485.0990978303503,439.44386116786916,36.33708853225913,254.56133220234855,348.63356105616833,304.0624806255678,31.03172640474147,308.7332751740416,-3.014565549327902,5055.704918032787,-0.08196721311475409,0.18032786885245902,397.1834001159668,491.47444091796876,446.6579435041546,31.840059470033772,250.68620559692383,333.19556350708007,291.7102462429012,26.975151899578414,321.94806377911306,-6.683361454577408,6273.3,-0.16,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
61,GE,454.8888888888889,550.5555555555555,497.2381633257802,32.3209536646109,223.66666666666666,466.55555555555554,362.3659472899057,79.97430928214212,310.34522001300434,-4.721291809687148,755.5555555555555,-0.5555555555555556,0.5555555555555556,492.55555555555554,772.0,664.0140424169294,92.1398948010664,220.0,428.3333333333333,320.2220164438758,74.77679511173852,424.021320431744,-1.4193117149814436,2596.1111111111113,0.5555555555555556,0.1111111111111111,464.0,736.7777777777778,620.1675573716578,86.04985431037349,251.0,388.55555555555554,320.9173086584287,42.85313316993927,409.7791785695535,-0.8275488944442988,4406.555555555556,0.5555555555555556,-0.3333333333333333,539.4444444444445,621.6666666666666,586.3906443971939,29.43601609505684,329.1111111111111,420.44444444444446,382.11373095205016,31.223449786753847,336.42439633110473,-0.6935802020950923,5680.777777777777,-0.5555555555555556,-0.1111111111111111,593.7777777777778,686.2222222222222,642.399261346303,30.63336846949103,289.55555555555554,384.44444444444446,334.65181785748035,31.757812403207474,465.5301975298771,2.3589437384614325,7299.333333333333,-0.3333333333333333,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62,PE,364.53126325105364,526.5466316624692,446.9536872185988,57.219865823029856,178.18752569901315,377.40605243883635,285.90289390565675,66.65356988720295,320.0664200072168,-2.6499660584065468,1453.6315789473683,-0.5789473684210527,0.47368421052631576,412.35284182899875,590.4734199925473,516.8400451691417,57.737025642170416,168.4677899009303,319.5628943192331,241.41977294002868,49.295396725535355,409.636627462443,-20.84889541878948,2970.2631578947367,0.2631578947368421,0.15789473684210525,437.5561049611945,579.6546839663857,515.719198847316,47.70592076537653,185.5846316688939,309.12768394068667,250.832297970729,40.11305527316728,429.98078798619264,-3.9641075954234815,4585.105263157895,0.3684210526315789,-0.15789473684210525,464.15113321940106,558.0677988688151,512.712291713686,32.688192624648025,176.97566731770834,266.5293345133463,220.45192252409294,29.231245320894164,461.3938330910223,0.034929723572379986,5950.733333333334,-0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
63,DK,507.70412670726506,760.41201223454,637.4397117769322,94.71769303210955,231.98154213059115,511.0708094852071,370.4062356920428,97.88049623603699,368.18597163242174,-1.5291726283949558,1296.8309859154929,-0.6901408450704225,0.15492957746478872,525.1965913369622,795.2000272509077,673.3326867075068,88.21072984849165,182.01078151649153,384.2610074970084,278.6862953024808,68.62853669068438,547.090926109861,0.12659350562907143,2702.845070422535,0.2676056338028169,-0.5211267605633803,594.2284082761953,772.890127262599,690.467100982086,59.47866046592903,235.7751480962189,384.7894292482188,309.4890032687106,48.20876785714235,542.7386736278157,-1.6422523367137587,4133.87323943662,-0.014084507042253521,-0.38028169014084506,633.0483234629911,742.826956131879,688.5050037740343,36.126710852645466,276.7533597385182,383.9100060182459,326.08682650366603,35.77371091784363,542.4493229734899,0.6452901449459233,5410.661764705882,-0.38235294117647056,-0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64,BN,159.42700068155924,254.12133280436197,208.02818423730355,31.294391752051435,118.85933430989583,249.21166483561197,190.21533794756292,46.62866551973309,134.85974516395075,32.12400623477203,526.0,-1.0,0.3333333333333333,170.6363321940104,353.6909993489583,274.5781660692711,67.22569230992816,165.63866678873697,325.47133382161456,259.62469173366907,60.91649673943385,105.2952897767157,-5.690541730145843,1771.6666666666667,0.3333333333333333,-0.3333333333333333,185.3853327433268,369.2503356933594,281.14164460209776,61.81022183255708,147.76067097981772,286.8459981282552,206.342533891652,41.39162736539641,246.42868706971126,-1.2994768925735425,3505.3333333333335,1.0,-0.3333333333333333,270.9403330485026,297.46266682942706,284.9180117293499,8.887229592162331,221.1989949544271,275.5516662597656,248.9864665910309,18.196041652491413,102.83120416038436,2.7861384193482173,4615.333333333333,-1.0,0.3333333333333333,156.03000259399414,261.3635025024414,222.75829779307048,36.605480343839034,144.9355010986328,217.31149291992188,195.02013635635376,22.541740268972344,152.27152388711306,0.280919841924333,5361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
65,BA,401.1533124446869,585.9212508201599,496.48157682989097,68.59130743500387,225.2447862625122,473.25237941741943,356.8467891369645,84.29213411661773,307.310691611001,-8.217482025271796,1622.40625,-0.625,0.1875,427.18084383010864,696.2966251373291,588.3165097315785,88.13662185693863,200.17100524902344,381.05631732940674,285.9738135081766,63.309821907390855,369.0153645142571,-0.9119237951263639,3652.90625,0.75,-0.5,442.3482184410095,636.7700624465942,550.490842752535,64.11234093385683,193.88253569602966,327.6643180847168,265.0541851104796,42.74956941170362,421.6078174075513,0.05166825936968345,5525.0,0.0,-0.25,519.5537002563476,681.7877665201823,607.5835260583893,55.394746636473066,265.0923716227214,389.27283833821616,325.73118164553915,39.528834937609645,461.0137383782283,0.8692236969155951,6587.7,-0.26666666666666666,-0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
66,MA,360.477286202567,546.4668579101562,449.50393114128957,73.57310903159116,147.85171399797713,349.7201439993722,255.65411198952106,69.98679153819894,343.2531213806243,-18.635878234512152,1644.857142857143,0.14285714285714285,0.42857142857142855,424.8489990234375,580.3290012904575,507.1489008369696,51.162927780336744,124.16800144740513,258.58300236293246,199.6817929254931,45.55671154791063,439.59837932421163,-5.816898792280524,3385.0,0.14285714285714285,0.14285714285714285,406.05557141985213,552.4309997558594,483.1625226075057,54.43452031929145,233.45514242989677,335.8595722743443,288.83856080162343,35.21893905364211,370.2430368162615,-1.3052777765159835,5422.0,-0.42857142857142855,0.7142857142857143,401.4924283708845,615.6132899693081,523.0823988724737,74.6832203781646,182.95328521728516,254.78414372035436,214.23010483486823,23.051950528534952,452.0464804446193,0.41444692633825186,7189.571428571428,0.7142857142857143,-0.7142857142857143,523.9378356933594,616.8983357747396,570.9622652517702,31.397764360794685,207.09116744995117,286.89716720581055,246.1674223704322,25.367859180662197,434.2900267356838,2.002251208949393,9482.833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
